names,length,width,height,noseLength,radius,tailLength,endRadius,dragForce,dragCoeff,refArea
uuv_0161,2333.5280083542416,1920.2022837219324,977.9628504336365,1030.99628529798,412.4475803345106,3439.6943703107017,36.82438708566503,29.073358,0.11646864,3.26607434e-01
uuv_0162,1820.8126754780294,1841.2544833991308,430.1961215434918,3129.5592053877763,213.25173550006602,2002.6872109556239,86.3721961743527,39.828074,0.03009267,1.73168334e+00
uuv_0163,1836.3728465421937,1761.5047307168575,899.0089069084771,2191.8640611390592,298.06160956980364,2142.9776003611855,76.93782882971,59.849315,0.10399253,7.53003378e-01
uuv_0164,2574.409978800972,430.1572196895311,1146.9673075050332,3348.066523381436,202.79024793110358,3106.0373039751507,15.988204556207673,64.312045,0.055828065,1.50723035e+00
uuv_0165,1096.3053632648937,404.02738475902424,1914.5313223826083,2114.1381843639233,200.34223367916184,1500.5248503450998,67.36223041579909,45.151474,0.1289756,4.58040901e-01
uuv_0166,3743.2003331017763,584.4054132823746,729.5344853275143,1362.456106234326,238.72627885150143,3332.4825138848046,72.4741629748563,45.32084,0.080235737,7.39043486e-01
uuv_0167,3510.2598008150876,634.5541937319414,648.9556941418502,1524.6842581052897,225.2929408934682,2970.495037466332,17.95856861078581,36.806092,0.12761502,3.77361700e-01
uuv_0168,1231.960554670383,1257.964898055478,1080.9736180864998,1086.5184456745535,434.24769353451705,2127.07709278666,25.091066896162893,32.977458,0.11719515,3.68169168e-01
uuv_0169,1557.234936274504,821.2166124763378,1000.6382085030232,3335.8673797689617,276.8556195968461,2337.6792596612054,53.797613386176586,14.77446,0.016139873,1.19770923e+00
uuv_0170,2938.6345957746316,1960.416186875851,545.7817640844621,1454.4327788984456,253.54289696316923,1008.0681077663298,70.26399046128307,26.993538,0.046727716,7.55831772e-01
uuv_0171,2060.799137074553,1579.6371060989816,428.10743024849245,1800.7717041222895,202.47127122270265,1426.242159202554,80.18695773825755,64.82972,0.083597303,1.01466287e+00
uuv_0172,1857.2195029116224,588.3912423450777,1817.5298137956058,1993.150696152995,280.490245937952,2160.7033288096586,31.663369098288584,46.158158,0.094217028,6.41001374e-01
uuv_0173,2081.7196399417603,1023.5806330663852,1691.6061290639195,3609.7171422453557,263.4876186061541,1303.5602241604818,99.27477499295537,54.47748,0.071149736,1.00180595e+00
uuv_0174,1054.2855241011018,1980.427460600073,1808.6635776709682,1549.864149342694,256.59255189155255,2619.4746270203204,50.1136814985923,22.655986,0.01773089,1.67183082e+00
uuv_0175,3244.9694473451345,432.3867113964351,539.2627097345475,1868.5633938672358,209.19377912625086,1305.4937603006492,42.61740748861188,66.032825,0.024507654,3.52531586e+00
uuv_0176,2448.779613409579,1736.1096549474066,906.6415782734225,3563.5629087492134,263.1140017748293,2932.5017114625352,84.05340495871788,0,0,1.95554607e-01
uuv_0177,3759.241574696343,1103.770615027482,528.5624619554536,1415.3422838087713,230.3265552409311,3712.42547138565,39.8806718526254,82.520126,0.071291209,1.51448088e+00
uuv_0178,1592.9141261193977,1690.5082322548158,641.8676095600454,3271.814007442273,244.17581303763814,2647.232113784654,89.43484743048712,49.816396,0.12119021,5.37829549e-01
uuv_0179,3842.3739664748146,1318.7205377959563,706.3978802076118,2914.3547670668427,301.53608439042694,2166.297013187845,93.48105818153608,61.999159,0.078464594,1.03383673e+00
uuv_0180,1210.992143030404,777.4642018908331,402.3441657592905,2965.6982979688537,200.06853161246204,1415.6846093946033,73.1272142862958,63.457219,0.09729598,8.53347712e-01
uuv_0181,1978.6222218281837,1328.3426246595961,1174.6016956092835,3775.057529657877,383.0453604561312,3198.5089205837767,74.58486053322952,22.655794,0.1064764,2.78397798e-01
uuv_0182,2545.126473248665,1746.8499560074204,1238.4446758825916,2279.906836795413,482.8576941788129,1779.0487614584113,48.893779325536705,32.469536,0.029623074,1.43412117e+00
uuv_0183,1820.4345079111736,600.650801333526,1541.959918053508,2962.7765729895036,205.10833149366914,2189.6785347758055,90.85986456909922,20.341129,0.01355858,1.96291152e+00
uuv_0184,1400.2855665422182,1885.5292232504873,1378.346123588387,3620.872680194737,452.8852148227487,3895.8656278813933,49.60515247999616,56.552285,0.083134106,8.90042645e-01
uuv_0185,3846.199763269396,713.0426544494384,1860.2880785796824,3237.069278841005,302.8479817398427,1698.9289054569545,18.772190661756355,22.29858,0.012043043,2.42259524e+00
uuv_0186,2832.4099839109667,1269.9653501974294,1693.1747149798937,1396.4752806559613,327.8036225638611,2471.680004307735,97.6649573076445,83.776548,0.087855035,1.24765840e+00
uuv_0187,1296.9787399970326,1180.570362931046,1321.8534401053962,3391.1493311719573,414.0757745469298,2147.1995545946384,83.58412080183281,29.94269,0.019037282,2.05790713e+00
uuv_0188,3304.270237938963,867.0561000377411,1393.792928087603,1705.7124138820873,211.52885383961123,2590.891995303276,14.950085897378585,14.276835,0.013218458,1.41315897e+00
uuv_0189,1731.6828057055445,842.3696511009534,1494.7845157317347,3710.748363241588,322.4462389294302,2951.0105028833223,27.654551647806503,66.996527,0.074916564,1.17007671e+00
uuv_0190,1579.7148084537846,644.2758420858233,660.5762957497824,1721.6599071591227,315.96552553822096,2050.8347300350297,98.18139615837404,58.514391,0.065448585,1.16977496e+00
uuv_0191,1887.0073948572094,447.5831187098354,703.0652018739047,1185.514570558021,208.5367555813314,2749.5978505127077,73.8398120888301,20.527122,0.079046383,3.39770727e-01
uuv_0192,2395.235160183015,1024.5243846361532,512.0876349885534,1272.9012815181163,217.81861896857373,3985.621453608905,57.13617013774232,23.697732,0.11181664,2.77293843e-01
uuv_0193,3467.2609508056853,686.3913065788292,1697.4773770209827,1862.0383959675291,284.0379893313674,3522.499337639352,50.96431333679589,40.278577,0.10891277,4.83877245e-01
uuv_0194,2042.2537015910518,1531.0896245654778,1097.7074650447357,3355.4031010963163,536.9249923561388,1743.7264171778127,81.79305730900643,76.009079,0.09075671,1.09578818e+00
uuv_0195,3063.338023436738,1895.4088683734565,939.2967291876108,3750.8047574675093,406.55167970253467,1089.5092224039572,18.435710914373075,14.007837,0.01279108,1.43285991e+00
uuv_0196,2642.6082887079283,558.533228979891,918.740611922124,2750.23526611148,230.4420078905383,3157.6825587521416,95.79367596814616,88.994737,0.071076082,1.63825212e+00
uuv_0197,1167.358149449898,1430.6336745074252,518.0747451413229,1438.5367927189718,244.18073880025332,3745.0120074768847,10.55250669307026,44.70087,0.12510198,4.67510842e-01
uuv_0198,3498.3894901431577,1088.5953555795556,1845.8864899618245,1320.940104410198,200.3921795386748,1291.8871315110473,90.40096903696791,34.39829,0.065234417,6.89921950e-01
uuv_0199,2386.211448256224,833.5545735896471,1486.9769327304293,1590.43395601075,221.82741658075236,1622.2776250452457,89.80362140535537,78.120917,0.051757172,1.97486168e+00
uuv_0200,3040.542990602755,928.4053540500465,1244.938562519377,3105.14433074297,337.13468167264034,2898.044049326454,39.481210800715374,35.338808,0.038622418,1.19716036e+00
uuv_0201,3986.1844036837724,957.274215281652,816.1304275945679,2846.4474046354553,204.54793164607335,1765.9077992320158,35.21008437774448,57.690543,0.071337537,1.05809924e+00
uuv_0202,1922.0959669964006,433.7254661438891,1128.099107523472,1614.0337041574135,214.1939983321757,1617.4506919414957,48.42136737595552,54.632606,0.095908572,7.45305600e-01
uuv_0203,2359.9090564572703,1237.7123464262786,1819.4324620783525,2134.125968512397,252.213402944139,3015.7859246871394,34.74863143317592,31.696717,0.092194226,4.49832105e-01
uuv_0204,2427.355267085808,1942.7197850210368,415.1349167904634,3209.2306791592223,203.54100567613386,3046.8455724921896,95.16119342059787,55.30693,0.032932949,2.19729732e+00
uuv_0205,2496.3056623805132,1030.8570418274694,504.12217073746746,3161.723014794423,235.1724096589244,1268.6967112062243,31.459226632598924,73.973584,0.12555567,7.70868333e-01
uuv_0206,2306.703828116475,1233.6060488324242,1403.558405070592,1869.8050894185985,586.4082544482442,1812.4169486927244,60.425691167508596,36.46494,0.10105619,4.72120095e-01
uuv_0207,1297.8010730684705,533.284166144648,841.4097388126152,3520.8766152641083,207.47799432571406,1639.9205059340275,63.90343093842544,13.806517,0.012581276,1.43581775e+00
uuv_0208,3061.905888688878,833.8688605219794,721.2943747174354,1328.7158451268756,326.61871259429074,2191.8935015792595,21.853369703414256,28.948437,0.09199637,4.11712748e-01
uuv_0209,3661.934074926887,1629.22852378075,1151.69627652081,1434.061380498935,554.1709705062192,2600.909680264078,60.88039505050602,16.55774,0.042499169,5.09753844e-01
uuv_0210,3023.871822852625,1842.3345423194107,1887.9378589915177,2728.5095157491287,890.790077500043,3286.260840141237,38.394723509393316,19.07455,0.015478458,1.61237664e+00
uuv_0211,3122.409727291626,448.3152088471332,566.9852555312538,1242.1804255379648,200.934287231124,1332.2487695465572,17.982167963843867,22.442707,0.010502045,2.79602639e+00
uuv_0212,2933.11826360656,804.8406971396538,1863.9511212964017,1751.145174927799,368.31412468677223,3414.121257823541,35.381634631959855,21.58044,0.12864985,2.19477950e-01
uuv_0213,3286.5482718216344,1649.7194520503353,1211.5761795568878,2494.3146285153257,520.3917701226167,3082.7285692461305,68.0876700345186,74.045092,0.070020863,1.38359412e+00
uuv_0214,3091.5382407903885,1301.2547426595593,1679.7307838013883,1481.6732908674494,510.9972633503961,1556.8166624301496,64.21124312589211,37.726968,0.027951993,1.76595251e+00
uuv_0215,2590.367492798098,1280.0220855552582,1307.763023879163,2848.9043582479517,328.4567497450994,2971.903729733318,19.49015069475923,23.927904,0.015962577,1.96128885e+00
uuv_0216,1352.755278380963,992.3385342194208,1759.739227089204,3178.241556047018,251.21743523724723,3190.898874149797,39.96246603086102,29.441141,0.024361286,1.58122730e+00
uuv_0217,1242.06862475665,661.65508396668,814.9321549308976,1885.5714117001548,281.67969221508883,2186.721734003986,77.7729753357186,70.723039,0.054689285,1.69199301e+00
uuv_0218,3164.046899765094,908.0065502990259,744.7992077306133,3978.5070133151276,329.1943340229525,1778.0298328749182,88.98734635241172,16.516719,0.045881781,4.71002726e-01
uuv_0219,1112.7254809647825,1461.7794826512813,569.0358604977419,2960.0242678995937,222.968244166982,1848.4391052418773,26.863700948456618,45.093591,0.10118015,5.83121937e-01
uuv_0220,1641.544664934772,1995.4623281499985,556.2680847716776,3274.1195535459465,270.174258868985,2024.9199732841696,19.2654768767667,42.720071,0.070837367,7.89058945e-01
uuv_0221,2934.1031717131837,1061.4320510270293,1122.1757406931638,2444.73684139293,515.516975656217,1575.822345803303,85.05695072215609,62.906021,0.078590562,1.04727736e+00
uuv_0222,1079.2008705177345,1131.013021615492,725.8587405768342,1333.0382761778746,232.07040712424197,1389.268746560472,23.685996735468226,11.421593,0.015523856,9.62646787e-01
uuv_0223,2046.6763749836034,1644.9404626269527,1798.3328356284562,2279.734375353827,663.8078356612747,2446.621593814715,10.561768211130186,12.338526,0.020839783,7.74657942e-01
uuv_0224,1725.592422104291,1509.3042718368317,1970.0753149630398,3980.0338177621843,579.3523790170124,1073.5064371937892,93.26731902818774,21.834401,0.011075709,2.57934606e+00
uuv_0225,2584.6792747903755,1636.6321207701403,1913.594186892025,2645.6509542781628,484.6057492023569,1195.037989584857,79.02540506565163,29.618166,0.014433501,2.68488922e+00
uuv_0226,2166.361027557472,1580.4208770539062,1064.351598226418,3605.768453233398,235.11444743521892,1818.7300708188409,41.78864490308679,36.324756,0.016221032,2.92997637e+00
uuv_0227,3262.464889834252,622.9677343703521,680.6577312622078,1485.788702821411,252.33195110898046,1880.8802495045911,39.3812994436167,53.12088,0.042519997,1.63460160e+00
uuv_0228,2863.79782243055,1189.3585660967801,1299.534117185828,3244.9269449389426,499.1531477700761,2750.5624006639255,82.70940027926578,27.856192,0.098693729,3.69293850e-01
uuv_0229,2021.800976174145,790.0360482690044,999.8367716996831,2398.837895543802,312.61162051924435,1146.7573083210698,12.584766781880292,13.959808,0.01371845,1.33141764e+00
uuv_0230,3480.0758334809334,589.1727770682355,1880.0226458677307,1779.2266343554,284.05071323033496,3679.0322485605147,12.312064002300398,35.776074,0.066312246,7.05892930e-01
uuv_0231,1806.0810173734899,1061.190083936774,660.8308827299861,1992.3393586458717,206.82171641380006,1331.8457989124558,31.858213466818594,81.208532,0.10232949,1.03834278e+00
uuv_0232,1394.7615765877092,1628.5323553857836,1264.1671057649503,3415.1010436296847,533.6816890054397,3645.623710638603,64.77773871505255,35.740984,0.070375005,6.64489243e-01
uuv_0233,1574.136839382819,1161.2140204760658,965.1464606435727,1111.828128341154,406.4548474316505,3853.572869287427,70.21308188930963,16.020179,0.011555907,1.81385776e+00
uuv_0234,3778.048372611379,1825.943513385591,1263.4541534318523,1892.1578704611347,621.6328274046645,3563.597140169547,95.24159091599101,20.598567,0.027537219,9.78716267e-01
uuv_0235,2784.0572315537393,1828.1736624199893,1305.4710241864632,2358.8638825060416,347.062547480587,1839.5748998521526,34.580004984828726,65.045394,0.043095419,1.97481005e+00
uuv_0236,2783.2464673966647,475.17469032964004,562.696944284491,3101.205181942026,218.35644780270496,3081.032928885871,46.29544623763185,27.674745,0.015860186,2.28304903e+00
uuv_0237,1357.6459928847246,1938.7028767919994,1574.8745585297972,2223.394449098628,292.48544953334783,1164.307630229323,87.82782984948656,27.783695,0.1605718,2.26391764e-01
uuv_0238,1436.7587798245743,885.8459566031013,780.4817826308064,1108.2899902230074,300.92997237538543,3078.483067475597,64.57343671143518,57.271065,0.025147942,2.97970111e+00
uuv_0239,2273.8079394648166,1704.9082116981197,737.1361803570733,3975.7464120429804,326.39273801483654,2575.5951961270835,94.40334771329604,14.746304,0.031447811,6.13525556e-01
uuv_0240,1812.553005798046,1133.239167120055,1636.5045471586864,1720.6051510558225,446.7983053919278,1666.328762389508,58.995980646322856,70.934852,0.079656467,1.16514109e+00
uuv_0241,3986.608444148818,1501.4432793844765,467.6146061659981,1620.088107588987,211.08672314925258,3640.011149295727,69.11118531666102,19.774577,0.015373503,1.68296186e+00
uuv_0242,1755.8164055140887,846.6885797780997,977.8212275032236,1855.5339016563094,368.56618936037006,2741.4627318367984,91.99470663938006,67.174611,0.13240935,6.63783400e-01
uuv_0243,2026.3374288969094,602.7145918744246,840.8464800179893,1550.5413045839691,229.24281530201367,3673.325067956713,89.85377217302839,29.266234,0.053846543,7.11129836e-01
uuv_0244,3345.3700444030746,1246.691756951389,1194.587743635686,1592.6308234356839,376.3332425440275,2405.4288666703605,69.00265621137642,35.641149,0.10102279,4.61606850e-01
uuv_0245,1793.0253973769713,1278.4024139283301,1968.2608051550492,1052.101002078268,313.54012619251165,1534.12687589826,51.387416211541826,17.338876,0.016588889,1.36755105e+00
uuv_0246,1258.919444296922,557.8043489212117,1703.7395236974683,3984.516731937248,204.47164254354394,1463.066135290463,17.426563046732504,51.791338,0.027866504,2.43172539e+00
uuv_0247,1662.1591006692909,459.1547825198944,1360.5067553746196,2711.627619050824,225.46992892780762,1858.4714898146328,51.45493429755985,55.73073,0.079740639,9.14439362e-01
uuv_0248,3736.6506681390233,1292.4849813855772,1320.3887850280005,2898.6908775392126,518.7456987443134,2162.5070689106615,37.42642022870395,40.441814,0.091079546,5.80964588e-01
uuv_0249,3987.9357162298643,486.8037522486105,1668.9093054213008,2863.9081562564043,207.46788103830755,3168.3357226197113,61.044654232537255,41.37156,0.036692431,1.47524890e+00
uuv_0250,1048.1857298436835,433.6691070264848,1062.4113861585372,2824.3351686112114,211.3632470820833,1885.980786767614,16.236462345272454,78.33457,0.13218017,7.75402214e-01
uuv_0251,2286.6841361773727,1275.4193279850779,1366.8381656895685,3985.1209996266084,500.3922222249251,3813.25747286199,42.091310914106685,28.474339,0.088215921,4.22324783e-01
uuv_0252,3307.5955455171743,1640.9043168166306,1434.8895370620446,3041.9504857383336,211.7822091956323,2320.547577676459,73.01542291096371,15.796866,0.013526241,1.52803637e+00
uuv_0253,2178.993421841984,1599.1200095104073,1778.9657651516816,3882.2038934899792,376.2983514802653,3215.6979543000903,38.950333080047656,28.705879,0.016217178,2.31598340e+00
uuv_0254,2868.9024503932787,1624.48891697117,1902.202925679123,3469.175319528868,361.87087997287495,2627.5380042833303,26.562731490645422,24.038112,0.011549781,2.72311823e+00
uuv_0255,2359.309476140271,1704.8107407813131,1167.9092123355506,1340.931838458933,463.2111236739664,2793.367784867958,55.90675720340512,28.875549,0.012688939,2.97745229e+00
uuv_0256,1903.7835979772524,1661.5038277273247,1504.900780322264,1376.2847399863938,211.7011208619785,2395.8047888624005,63.5542679410578,28.385903,0.020557424,1.80664958e+00
uuv_0257,1081.4744047542715,460.891780346779,1088.1979713722567,3196.688889170133,225.16278934655364,2235.9986381567633,57.07546007357109,46.559819,0.024744616,2.46190026e+00
uuv_0258,1927.8890017104368,1293.786956353335,1254.8174447692218,3070.7906826158282,406.95981835943854,3394.657087970441,36.319655815785936,33.350613,0.09528485,4.57951896e-01
uuv_0259,2751.6182999579623,1622.2547676320353,863.1756044361147,3336.0042994408254,386.5815408148285,1408.7306008105431,33.09110619166899,15.084591,0.013325692,1.48109747e+00
uuv_0260,1869.7521570925132,833.2077635491189,740.9529163658578,2551.12287674492,338.8219089361528,2824.4091258305752,23.47434921181401,67.248928,0.069183614,1.27180936e+00
uuv_0261,3493.920353225083,1983.3019807081364,449.6639597888279,2529.1675311352133,208.264641073768,3610.93887521241,74.05377840796118,32.788497,0.082711049,5.18678061e-01
uuv_0262,3021.5691086836514,1859.2650726508691,614.513092979729,2608.409781943588,217.69845308949647,1596.55863903412,53.17477334182393,88.693561,0.13579319,8.54582491e-01
uuv_0263,2207.8231736080143,1380.980437926832,1489.7228879818706,1708.6971502725253,437.15128344658444,2970.0314638122854,66.01028423561921,75.471443,0.089626088,1.10176280e+00
uuv_0264,1078.109198478355,1701.188378569257,1562.0825644246324,2212.2081687311165,277.5494021786568,1451.5204707806536,50.866382649496366,21.691243,0.014992459,1.89300363e+00
uuv_0265,2070.297583903464,1380.8070578946717,758.5557929437584,2559.7656904718815,353.22595239056466,1448.1585497321778,58.662250026205186,43.70036,0.022065968,2.59120584e+00
uuv_0266,1026.9948685264403,1141.4248541592415,1728.1115774595946,2238.470005313158,378.7228848158752,3890.9513007775513,39.87487825536932,42.016842,0.058474372,9.40151264e-01
uuv_0267,3266.1340705774887,1349.9663729201134,1973.0431893406724,1540.3194842819523,229.58064342047547,3992.841052936124,91.8384110116819,20.092105,0.014216181,1.84919362e+00
uuv_0268,2781.2738921266427,1190.513666169526,1310.2053581548348,3907.419705959896,259.25657603867586,3309.8355368073617,30.857912274267058,66.263444,0.033113696,2.61822058e+00
uuv_0269,3274.338811531376,1981.058405789977,1509.774696442296,3426.705064173767,546.3288074144884,2794.5150693226346,44.48072156478355,47.050467,0.040986782,1.50196566e+00
uuv_0270,1908.4365912766352,769.5551186088994,930.4958598827053,1242.0926786033024,242.13888195407128,3909.4113769922114,57.69074263229134,42.587258,0.020378087,2.73436297e+00
uuv_0271,3984.4954011710474,1896.2083210955598,1849.9717639501519,2447.6114057855048,590.1114651504133,3385.5414927216257,44.97904789198913,25.600964,0.050320548,6.65657516e-01
uuv_0272,1650.161076181015,630.7866488707305,1707.946159558303,3091.6657419441626,298.7076769024511,3366.322107313753,19.288210171069405,50.352432,0.020532453,3.20862906e+00
uuv_0273,3028.292183958085,723.4255913906903,968.2797940674611,1633.0741596616776,358.9696091373201,1890.6787280203935,26.27950575701394,59.830897,0.078228981,1.00068577e+00
uuv_0274,1502.8242266671564,983.2529135254063,807.3706079959642,1255.369978845732,285.60506458809186,2068.39998122262,91.7330604791187,32.367914,0.071816295,5.89700643e-01
uuv_0275,2806.9200338399314,493.34085371781885,1280.6801022702832,1177.4069706219116,221.87131604527966,3510.902449628806,92.79484346233811,12.444727,0.022498091,7.23735035e-01
uuv_0276,2459.5235054040863,1280.0418521505271,1374.2745247886487,3791.3577351246495,215.70268212249906,3302.4004729890535,62.26892364975439,49.330682,0.10948708,5.89514031e-01
uuv_0277,3325.6454690509536,1376.0159926747397,1635.292553880269,3663.316894402754,263.9239500519385,2587.6070105538756,14.849046010181217,43.888948,0.03340286,1.71914064e+00
uuv_0278,2303.4871390681146,1585.411873595016,1989.1794538759225,1756.1116310900952,411.41223590680625,2923.509483962107,48.184736850118014,72.521202,0.043320662,2.19033125e+00
uuv_0279,1457.8251531930428,844.9385641774863,1013.3117690698004,3400.247195415725,397.4929575851769,2329.140557150285,77.9506378004885,34.31402,0.014924495,3.00823563e+00
uuv_0280,1930.577270052452,665.5486866081396,923.5010555674581,1459.1329523064069,257.48875845588066,3280.2533963057417,14.481850688724641,9.8238818,0.017843088,7.20365638e-01
uuv_0281,3902.0079227308133,417.68248670110603,1102.9879607639873,1723.4360882973256,202.02936564828036,3641.183606248883,99.66573646304857,29.606295,0.06946603,5.57636860e-01
uuv_0282,2034.991894697049,1323.7128870922145,990.9037747011929,1412.1361105451406,444.7999658649501,3890.3038528024304,83.5006199965221,53.782165,0.16533801,4.25603772e-01
uuv_0283,3462.460398209631,1355.5572259332955,1795.9555786820767,2379.8865958096762,537.210541508465,3039.2789930503423,92.77333515226675,25.030267,0.02868798,1.14157747e+00
uuv_0284,3565.99943795508,1009.1377012066754,1429.7237629084823,3805.4655394356573,209.52979700021552,1308.883819745601,92.26002602828572,24.240659,0.014506283,2.18639271e+00
uuv_0285,2631.074567008691,585.2701226000124,1816.3609415921624,3789.322575424277,236.1293756590931,2423.529902490241,35.64209215582809,62.381994,0.058089367,1.40508469e+00
uuv_0286,1931.3396385364645,1845.7151871552608,1707.7713914887497,2379.985775904497,361.1261955952892,2042.3274294383298,16.70271765254837,73.278794,0.094442665,1.01519616e+00
uuv_0287,3921.014081721063,525.7272250622179,1426.3369153544204,1816.353983911487,233.9390281936628,2536.93143434186,57.71677514495345,36.130181,0.015550233,3.03999686e+00
uuv_0288,3890.4259702543645,798.2191551293952,1484.0393814359647,2990.227062583276,378.71889812147924,3337.306015289839,85.45193849833541,60.917478,0.11340726,7.02814889e-01
uuv_0289,1934.722322250421,1047.549879121153,641.2281146282869,1496.5577934839691,304.2054357253213,1118.7361172893495,57.92769995791546,76.052612,0.093757666,1.06132218e+00
uuv_0290,3900.9043858402993,1990.0998913787798,741.1858077851352,1672.8739277854997,256.75041004250926,2428.508479951224,78.25057527212869,28.708466,0.063432119,5.92162174e-01
uuv_0291,3382.912266260569,1100.9095150060461,941.0598619937648,3730.1556444979565,376.52792786744203,2496.542469081909,85.95334070582068,84.704894,0.078137903,1.41836053e+00
uuv_0292,2868.218046326727,1041.8845540672883,1762.0098353941926,2470.2829034202723,233.32830774882007,1920.7844712532108,47.93711665786502,48.573984,0.069523348,9.14140465e-01
uuv_0293,2989.573595666504,1997.8307316009864,883.1957065917926,2465.542506834373,277.56225759589324,1223.9987329450496,59.34764643732611,73.962148,0.054091254,1.78904949e+00
uuv_0294,1373.9005836738688,822.2205903678444,1893.5735125595681,1512.2322185315802,347.3528881830288,3547.377227872232,94.95403244986737,91.2227,0.070281436,1.69825221e+00
uuv_0295,3489.224502998222,444.61918560149593,1539.5396032182487,2809.1225312080396,214.8776512273821,3251.1516302986024,18.698055276740252,23.536804,0.021191295,1.45321503e+00
uuv_0296,1651.8669692964113,1752.5064877456555,1669.9457443971326,1502.1985705388033,486.8466013193086,1213.5764522968332,49.387070568450184,64.851454,0.13159563,6.44789761e-01
uuv_0297,1301.3774949981234,1693.5894015217964,1329.8847701593563,2472.022431565954,464.0607389411051,3337.0018117051163,79.16754962525076,43.388646,0.02084963,2.72281185e+00
uuv_0298,2410.577534578425,1473.5115901329739,767.2391722908912,2561.5888343790093,275.1191588228821,2274.776417101345,85.95265478331267,19.98589,0.012649851,2.06717848e+00
uuv_0299,2653.495487861178,565.9051664339174,1285.6792644814818,2281.283745820586,252.48369371113614,3106.5253904947444,83.37376529979706,59.881782,0.073535948,1.06545450e+00
uuv_0300,3072.8654296497084,1862.843829711012,475.94038754126694,2597.5777525302465,234.07405553013467,3866.9174091782997,74.38046520053736,53.036582,0.10314552,6.72767572e-01
uuv_0301,2975.648882371652,1783.0727227667414,475.23889082349126,3332.290431161992,213.08016495466217,3934.9642533337756,85.16743057932281,78.073937,0.12168444,8.39481082e-01
uuv_0302,1630.0490218174964,1619.2211943800037,925.2770683606204,2344.875903540033,385.2617131685142,1511.290964576776,49.03935854897233,80.373621,0.13008441,8.08403484e-01
uuv_0303,3746.574266413728,1357.6057022673722,731.6181707414,1278.424735802772,273.00839724231275,1496.612057107824,71.75200639514573,50.801522,0.04849381,1.37066181e+00
uuv_0304,1738.7248247751281,1917.9278203577217,640.5263749313399,1129.215180312909,275.8128775172484,3282.5235165508884,55.06466766959673,55.49552,0.078146627,9.29153730e-01
uuv_0305,3621.222490783133,1696.0921787988948,514.8014088535252,3220.7857534483887,249.80614773011075,2960.295740550797,87.87760812298124,37.000662,0.041624997,1.16304138e+00
uuv_0306,3820.9422458669355,1146.341728498161,966.8243150316812,2378.08299750825,382.5318895474211,1370.1560944720804,74.50391246457023,75.817166,0.12105245,8.19471487e-01
uuv_0307,1498.6955301903354,1953.9269479584316,749.1033360067192,3734.6594605802716,209.61487960376562,3593.929844767036,86.82637702904475,13.155333,0.017518851,9.82508073e-01
uuv_0308,1797.8724919586086,1562.9783715116337,641.4092724391924,3446.6208129308093,228.1789674306661,2329.0935811792597,18.197497635734422,83.058236,0.076216439,1.42585034e+00
uuv_0309,3061.1821038755384,1388.8049648018377,539.5155247441011,1413.54979652162,200.83686403997012,2501.529858719162,15.06260275163757,57.582632,0.078666371,9.57728220e-01
uuv_0310,1375.8500756896815,874.7120402917037,1666.6108379575442,1024.6216527548856,260.2299404827339,3541.4649174620745,54.74373928032387,50.158705,0.091835608,7.14619883e-01
uuv_0311,3864.641955578117,632.9383803267419,1042.296546657496,3123.785574074759,224.25452808283902,2011.1561456726317,85.1129823332068,35.294287,0.032995229,1.39956529e+00
uuv_0312,3765.1521998168296,1868.672559895395,1956.501191863769,1223.0975883186202,238.59544061032142,3202.6373329867783,33.464545729061186,52.884543,0.1122387,6.16489950e-01
uuv_0313,2440.3515062333245,1854.4430981331943,811.2727787839788,2144.0327369275547,210.43143579700399,2966.9445718658208,23.967362191139635,78.771423,0.028572347,3.60713724e+00
uuv_0314,1680.8319712210282,466.78694784509037,1457.9892351807168,2977.6099617020463,214.4663848809954,3058.935112654772,77.5317944362684,78.229268,0.069800688,1.46638987e+00
uuv_0315,2469.8619282307764,1154.3802400707332,1602.5605721110758,2276.464952966926,282.041993707198,1665.428547662701,65.13356533147098,51.394135,0.10489443,6.41063491e-01
uuv_0316,3027.657019322941,569.3123672245658,1405.9665850534664,2083.7749115875836,223.3608282568919,1285.3434914937309,12.946379345394533,22.98909,0.01688322,1.78158445e+00
uuv_0317,3763.0882596902343,1160.5738766058462,1417.882764821819,2504.081489332361,245.94751145666982,3446.1972469455454,16.064574346229335,52.254681,0.09025354,7.57531755e-01
uuv_0318,1919.950818727065,638.1446675009237,1711.4524314642633,1998.9096377693618,225.8135323258801,3255.7327654951396,28.702142036871564,55.775134,0.04579296,1.59360909e+00
uuv_0319,3433.134177622025,1785.0168667795106,1945.9394256680537,3143.6934991603284,719.7659335853256,1521.1993941299252,81.76675277075756,60.479478,0.075484468,1.04831144e+00
uuv_0320,1954.9986295093977,780.7278066596758,1714.4467829590744,2001.028013106766,237.91864839085264,2045.8071891352517,22.30530743050537,27.693892,0.011965815,3.02817935e+00
uuv_0321,2652.8977049022214,1738.9254134434889,1531.5940724460352,3496.380354104343,711.4243322946232,3574.9435559466297,37.868748519228696,57.946439,0.058779214,1.28986088e+00
uuv_0322,1430.0253487440798,1641.7438677343175,1448.7864060848046,2089.1421721097236,402.6766278161357,2946.0676923114283,22.64479080672966,18.72364,0.010994309,2.22824138e+00
uuv_0323,3683.7295884167756,1014.7222948343518,1169.9233982064193,2141.0848547356795,436.9984972693595,2145.863979635244,76.81799543539037,23.284965,0.013606308,2.23910868e+00
